step,tl_name,actions,phase,reward
25272,갑천네거리,0,6,0
25272,구성삼거리,0,4,0
25272,과기원삼거리,0,3,0
25272,카이스트교삼거리,0,2,0
25272,갑천(단),0,2,0
25273,미래부동산삼거리,0,2,0
25273,충대농대삼거리,0,2,0
25273,다솔APT삼거리,0,2,0
25273,유성구청네거리,0,1,0
25273,강변아파트삼거리,0,4,0
25273,보건환경연구원(단),0,0,0
25273,갑천네거리,0,6,0
25273,구성삼거리,0,4,0
25273,과기원삼거리,0,3,0
25273,카이스트교삼거리,0,2,0
25273,갑천(단),0,2,0
25274,미래부동산삼거리,0,2,0
25274,충대농대삼거리,0,2,0
25274,다솔APT삼거리,0,2,0
25274,유성구청네거리,0,1,0
25274,강변아파트삼거리,0,4,0
25274,보건환경연구원(단),0,0,0
25274,갑천네거리,0,6,0
25274,구성삼거리,0,4,0
25274,과기원삼거리,0,3,0
25274,카이스트교삼거리,0,2,0
25274,갑천(단),0,2,0
25275,미래부동산삼거리,0,2,0
25275,충대농대삼거리,0,2,0
25275,다솔APT삼거리,0,2,0
25275,유성구청네거리,0,1,0
25275,강변아파트삼거리,0,4,0
25275,보건환경연구원(단),0,0,0
25275,갑천네거리,0,7,0
25275,구성삼거리,0,4,0
25275,과기원삼거리,0,3,0
25275,카이스트교삼거리,0,2,0
25275,갑천(단),0,2,0
25276,미래부동산삼거리,0,2,0
25276,충대농대삼거리,0,2,0
25276,다솔APT삼거리,0,2,0
25276,유성구청네거리,0,1,0
25276,강변아파트삼거리,0,4,0
25276,보건환경연구원(단),0,0,0
25276,갑천네거리,0,7,0
25276,구성삼거리,0,4,0
25276,과기원삼거리,0,3,0
25276,카이스트교삼거리,0,2,0
25276,갑천(단),0,2,0
25277,미래부동산삼거리,0,2,0
25277,충대농대삼거리,0,2,0
25277,다솔APT삼거리,0,2,0
25277,유성구청네거리,0,1,0
25277,강변아파트삼거리,0,4,0
25277,보건환경연구원(단),0,0,0
25277,갑천네거리,0,7,0
25277,구성삼거리,0,4,0
25277,과기원삼거리,0,3,0
25277,카이스트교삼거리,0,3,0
25277,갑천(단),0,2,0
25278,미래부동산삼거리,0,2,0
25278,충대농대삼거리,0,2,0
25278,다솔APT삼거리,0,2,0
25278,유성구청네거리,0,1,0
25278,강변아파트삼거리,0,4,0
25278,보건환경연구원(단),0,0,0
25278,갑천네거리,0,7,0
25278,구성삼거리,0,4,0
25278,과기원삼거리,0,3,0
25278,카이스트교삼거리,0,3,0
25278,갑천(단),0,2,0
25279,미래부동산삼거리,0,2,0
25279,충대농대삼거리,0,2,0
25279,다솔APT삼거리,0,2,0
25279,유성구청네거리,0,1,0
25279,강변아파트삼거리,0,4,0
25279,보건환경연구원(단),0,0,0
25279,갑천네거리,0,7,0
25279,구성삼거리,0,4,0
25279,과기원삼거리,0,3,0
25279,카이스트교삼거리,0,3,0
25279,갑천(단),0,2,0
25280,미래부동산삼거리,0,2,0
25280,충대농대삼거리,0,2,0
25280,다솔APT삼거리,0,2,0
25280,유성구청네거리,0,1,0
25280,강변아파트삼거리,0,4,0
25280,보건환경연구원(단),0,0,0
25280,갑천네거리,0,7,0
25280,구성삼거리,0,4,0
25280,과기원삼거리,0,3,0
25280,카이스트교삼거리,0,0,0
25280,갑천(단),0,2,0
25281,미래부동산삼거리,0,2,0
25281,충대농대삼거리,0,2,0
25281,다솔APT삼거리,0,2,0
25281,유성구청네거리,0,1,0
25281,강변아파트삼거리,0,4,0
25281,보건환경연구원(단),0,0,0
25281,갑천네거리,0,7,0
25281,구성삼거리,0,4,0
25281,과기원삼거리,0,3,0
25281,카이스트교삼거리,0,0,0
25281,갑천(단),0,2,0
25282,미래부동산삼거리,0,2,0
25282,충대농대삼거리,0,2,0
25282,다솔APT삼거리,0,2,0
25282,유성구청네거리,0,1,0
25282,강변아파트삼거리,0,4,0
25282,보건환경연구원(단),0,0,0
25282,갑천네거리,0,7,0
25282,구성삼거리,0,4,0
25282,과기원삼거리,0,3,0
25282,카이스트교삼거리,0,0,0
25282,갑천(단),0,3,0
25283,미래부동산삼거리,0,2,0
25283,충대농대삼거리,0,2,0
25283,다솔APT삼거리,0,2,0
25283,유성구청네거리,0,1,0
25283,강변아파트삼거리,0,4,0
25283,보건환경연구원(단),0,0,0
25283,갑천네거리,0,7,0
25283,구성삼거리,0,4,0
25283,과기원삼거리,0,3,0
25283,카이스트교삼거리,0,0,0
25283,갑천(단),0,3,0
25284,미래부동산삼거리,0,2,0
25284,충대농대삼거리,0,2,0
25284,다솔APT삼거리,0,2,0
25284,유성구청네거리,0,1,0
25284,강변아파트삼거리,0,4,0
25284,보건환경연구원(단),0,0,0
25284,갑천네거리,0,7,0
25284,구성삼거리,0,4,0
25284,과기원삼거리,0,3,0
25284,카이스트교삼거리,0,0,0
25284,갑천(단),0,3,0
25285,미래부동산삼거리,0,2,0
25285,충대농대삼거리,0,2,0
25285,다솔APT삼거리,0,2,0
25285,유성구청네거리,0,1,0
25285,강변아파트삼거리,0,4,0
25285,보건환경연구원(단),0,0,0
25285,갑천네거리,0,7,0
25285,구성삼거리,0,4,0
25285,과기원삼거리,0,3,0
25285,카이스트교삼거리,0,0,0
25285,갑천(단),0,3,0
25286,미래부동산삼거리,0,2,0
25286,충대농대삼거리,0,2,0
25286,다솔APT삼거리,0,2,0
25286,유성구청네거리,0,1,0
25286,강변아파트삼거리,0,4,0
25286,보건환경연구원(단),0,0,0
25286,갑천네거리,0,7,0
25286,구성삼거리,0,4,0
25286,과기원삼거리,0,3,0
25286,카이스트교삼거리,0,0,0
25286,갑천(단),0,3,0
25287,미래부동산삼거리,0,2,0
25287,충대농대삼거리,0,2,0
25287,다솔APT삼거리,0,2,0
25287,유성구청네거리,0,1,0
25287,강변아파트삼거리,0,4,0
25287,보건환경연구원(단),0,0,0
25287,갑천네거리,0,7,0
25287,구성삼거리,0,4,0
25287,과기원삼거리,0,3,0
25287,카이스트교삼거리,0,0,0
25287,갑천(단),0,3,0
25288,미래부동산삼거리,0,2,0
25288,충대농대삼거리,0,2,0
25288,다솔APT삼거리,0,2,0
25288,유성구청네거리,0,1,0
25288,강변아파트삼거리,0,4,0
25288,보건환경연구원(단),0,0,0
25288,갑천네거리,0,7,0
25288,구성삼거리,0,4,0
25288,과기원삼거리,0,3,0
25288,카이스트교삼거리,0,0,0
25288,갑천(단),0,3,0
25289,미래부동산삼거리,0,3,0
25289,충대농대삼거리,0,2,0
25289,다솔APT삼거리,0,3,0
25289,유성구청네거리,0,2,0
25289,강변아파트삼거리,0,4,0
25289,보건환경연구원(단),0,0,0
25289,갑천네거리,0,7,0
25289,구성삼거리,0,4,0
25289,과기원삼거리,0,3,0
25289,카이스트교삼거리,0,0,0
25289,갑천(단),0,3,0
25290,미래부동산삼거리,0,3,0
25290,충대농대삼거리,0,2,0
25290,다솔APT삼거리,0,3,0
25290,유성구청네거리,0,2,0
25290,강변아파트삼거리,0,4,0
25290,보건환경연구원(단),0,0,0
25290,갑천네거리,0,7,0
25290,구성삼거리,0,4,0
25290,과기원삼거리,0,3,0
25290,카이스트교삼거리,0,0,0
25290,갑천(단),0,3,0
25291,미래부동산삼거리,0,3,0
25291,충대농대삼거리,0,2,0
25291,다솔APT삼거리,0,3,0
25291,유성구청네거리,0,2,0
25291,강변아파트삼거리,0,4,0
25291,보건환경연구원(단),0,0,0
25291,갑천네거리,0,7,0
25291,구성삼거리,0,4,0
25291,과기원삼거리,0,3,0
25291,카이스트교삼거리,0,0,0
25291,갑천(단),0,3,0
25292,미래부동산삼거리,0,3,0
25292,충대농대삼거리,0,2,0
25292,다솔APT삼거리,0,3,0
25292,유성구청네거리,0,3,0
25292,강변아파트삼거리,0,4,0
25292,보건환경연구원(단),0,0,0
25292,갑천네거리,0,7,0
25292,구성삼거리,0,5,0
25292,과기원삼거리,0,3,0
25292,카이스트교삼거리,0,0,0
25292,갑천(단),0,3,0
25293,미래부동산삼거리,0,3,0
25293,충대농대삼거리,0,2,0
25293,다솔APT삼거리,0,3,0
25293,유성구청네거리,0,3,0
25293,강변아파트삼거리,0,4,0
25293,보건환경연구원(단),0,0,0
25293,갑천네거리,0,7,0
25293,구성삼거리,0,5,0
25293,과기원삼거리,0,3,0
25293,카이스트교삼거리,0,0,0
25293,갑천(단),0,3,0
25294,미래부동산삼거리,0,3,0
25294,충대농대삼거리,0,2,0
25294,다솔APT삼거리,0,3,0
25294,유성구청네거리,0,3,0
25294,강변아파트삼거리,0,4,0
25294,보건환경연구원(단),0,0,0
25294,갑천네거리,0,7,0
25294,구성삼거리,0,5,0
25294,과기원삼거리,0,3,0
25294,카이스트교삼거리,0,0,0
25294,갑천(단),0,3,0
25295,미래부동산삼거리,0,3,0
25295,충대농대삼거리,0,2,0
25295,다솔APT삼거리,0,3,0
25295,유성구청네거리,0,3,0
25295,강변아파트삼거리,0,4,0
25295,보건환경연구원(단),0,0,0
25295,갑천네거리,0,7,0
25295,구성삼거리,0,5,0
25295,과기원삼거리,0,3,0
25295,카이스트교삼거리,0,0,0
25295,갑천(단),0,3,0
25296,미래부동산삼거리,0,3,0
25296,충대농대삼거리,0,2,0
25296,다솔APT삼거리,0,3,0
25296,유성구청네거리,0,3,0
25296,강변아파트삼거리,0,4,0
25296,보건환경연구원(단),0,0,0
25296,갑천네거리,0,7,0
25296,구성삼거리,0,6,0
25296,과기원삼거리,0,3,0
25296,카이스트교삼거리,0,0,0
25296,갑천(단),0,3,0
25297,미래부동산삼거리,0,3,0
25297,충대농대삼거리,0,2,0
25297,다솔APT삼거리,0,3,0
25297,유성구청네거리,0,3,0
25297,강변아파트삼거리,0,4,0
25297,보건환경연구원(단),0,0,0
25297,갑천네거리,0,7,0
25297,구성삼거리,0,6,0
25297,과기원삼거리,0,4,0
25297,카이스트교삼거리,0,0,0
25297,갑천(단),0,3,0
25298,미래부동산삼거리,0,3,0
25298,충대농대삼거리,0,2,0
25298,다솔APT삼거리,0,3,0
25298,유성구청네거리,0,3,0
25298,강변아파트삼거리,0,5,0
25298,보건환경연구원(단),0,0,0
25298,갑천네거리,0,7,0
25298,구성삼거리,0,6,0
25298,과기원삼거리,0,4,0
25298,카이스트교삼거리,0,0,0
25298,갑천(단),0,3,0
25299,미래부동산삼거리,0,3,0
25299,충대농대삼거리,0,2,0
25299,다솔APT삼거리,0,3,0
25299,유성구청네거리,0,3,0
25299,강변아파트삼거리,0,5,0
25299,보건환경연구원(단),0,0,0
25299,갑천네거리,0,7,0
25299,구성삼거리,0,6,0
25299,과기원삼거리,0,4,0
25299,카이스트교삼거리,0,0,0
25299,갑천(단),0,3,0
25300,미래부동산삼거리,0,3,0
25300,충대농대삼거리,0,2,0
25300,다솔APT삼거리,0,3,0
25300,유성구청네거리,0,3,0
25300,강변아파트삼거리,0,5,0
25300,보건환경연구원(단),0,0,0
25300,갑천네거리,0,7,0
25300,구성삼거리,0,6,0
25300,과기원삼거리,0,5,0
25300,카이스트교삼거리,0,0,0
25300,갑천(단),0,3,0
25301,미래부동산삼거리,0,3,0
25301,충대농대삼거리,0,2,0
25301,다솔APT삼거리,0,3,0
25301,유성구청네거리,0,3,0
25301,강변아파트삼거리,0,0,0
25301,보건환경연구원(단),0,0,0
25301,갑천네거리,0,7,0
25301,구성삼거리,0,6,0
25301,과기원삼거리,0,5,0
25301,카이스트교삼거리,0,0,0
25301,갑천(단),0,3,0
25302,미래부동산삼거리,0,3,0
25302,충대농대삼거리,0,2,0
25302,다솔APT삼거리,0,3,0
25302,유성구청네거리,0,3,0
25302,강변아파트삼거리,0,0,0
25302,보건환경연구원(단),0,0,0
25302,갑천네거리,0,7,0
25302,구성삼거리,0,6,0
25302,과기원삼거리,0,5,0
25302,카이스트교삼거리,0,0,0
25302,갑천(단),0,3,0
25303,미래부동산삼거리,0,3,0
25303,충대농대삼거리,0,2,0
25303,다솔APT삼거리,0,3,0
25303,유성구청네거리,0,3,0
25303,강변아파트삼거리,0,0,0
25303,보건환경연구원(단),0,0,0
25303,갑천네거리,0,7,0
25303,구성삼거리,0,6,0
25303,과기원삼거리,0,5,0
25303,카이스트교삼거리,0,0,0
25303,갑천(단),0,3,0
25304,미래부동산삼거리,0,3,0
25304,충대농대삼거리,0,2,0
25304,다솔APT삼거리,0,3,0
25304,유성구청네거리,0,3,0
25304,강변아파트삼거리,0,0,0
25304,보건환경연구원(단),0,0,0
25304,갑천네거리,0,7,0
25304,구성삼거리,0,6,0
25304,과기원삼거리,0,5,0
25304,카이스트교삼거리,0,0,0
25304,갑천(단),0,3,0
25305,미래부동산삼거리,0,3,0
25305,충대농대삼거리,0,2,0
25305,다솔APT삼거리,0,3,0
25305,유성구청네거리,0,3,0
25305,강변아파트삼거리,0,0,0
25305,보건환경연구원(단),0,0,0
25305,갑천네거리,0,7,0
25305,구성삼거리,0,6,0
25305,과기원삼거리,0,5,0
25305,카이스트교삼거리,0,0,0
25305,갑천(단),0,3,0
25306,미래부동산삼거리,0,3,0
25306,충대농대삼거리,0,2,0
25306,다솔APT삼거리,0,3,0
25306,유성구청네거리,0,3,0
25306,강변아파트삼거리,0,0,0
25306,보건환경연구원(단),0,0,0
25306,갑천네거리,0,7,0
25306,구성삼거리,0,6,0
25306,과기원삼거리,0,5,0
25306,카이스트교삼거리,0,0,0
25306,갑천(단),0,3,0
25307,미래부동산삼거리,0,3,0
25307,충대농대삼거리,0,2,0
25307,다솔APT삼거리,0,3,0
25307,유성구청네거리,0,4,0
25307,강변아파트삼거리,0,0,0
25307,보건환경연구원(단),0,0,0
25307,갑천네거리,0,7,0
25307,구성삼거리,0,6,0
25307,과기원삼거리,0,5,0
25307,카이스트교삼거리,0,0,0
25307,갑천(단),0,3,0
25308,미래부동산삼거리,0,3,0
25308,충대농대삼거리,0,2,0
25308,다솔APT삼거리,0,3,0
25308,유성구청네거리,0,4,0
25308,강변아파트삼거리,0,0,0
25308,보건환경연구원(단),0,1,0
25308,갑천네거리,0,7,0
25308,구성삼거리,0,6,0
25308,과기원삼거리,0,5,0
25308,카이스트교삼거리,0,0,0
25308,갑천(단),0,3,0
25309,미래부동산삼거리,0,3,0
25309,충대농대삼거리,0,2,0
25309,다솔APT삼거리,0,3,0
25309,유성구청네거리,0,4,0
25309,강변아파트삼거리,0,0,0
25309,보건환경연구원(단),0,1,0
25309,갑천네거리,0,7,0
25309,구성삼거리,0,6,0
25309,과기원삼거리,0,5,0
25309,카이스트교삼거리,0,0,0
25309,갑천(단),0,3,0
25310,미래부동산삼거리,0,3,0
25310,충대농대삼거리,0,2,0
25310,다솔APT삼거리,0,3,0
25310,유성구청네거리,0,5,0
25310,강변아파트삼거리,0,0,0
25310,보건환경연구원(단),0,1,0
25310,갑천네거리,0,8,0
25310,구성삼거리,0,6,0
25310,과기원삼거리,0,5,0
25310,카이스트교삼거리,0,1,0
25310,갑천(단),0,3,0
25311,미래부동산삼거리,0,3,0
25311,충대농대삼거리,0,2,0
25311,다솔APT삼거리,0,3,0
25311,유성구청네거리,0,5,0
25311,강변아파트삼거리,0,0,0
25311,보건환경연구원(단),0,2,0
25311,갑천네거리,0,8,0
25311,구성삼거리,0,6,0
25311,과기원삼거리,0,5,0
25311,카이스트교삼거리,0,1,0
25311,갑천(단),0,3,0
25312,미래부동산삼거리,0,3,0
25312,충대농대삼거리,0,3,0
25312,다솔APT삼거리,0,3,0
25312,유성구청네거리,0,5,0
25312,강변아파트삼거리,0,0,0
25312,보건환경연구원(단),0,2,0
25312,갑천네거리,0,8,0
25312,구성삼거리,0,6,0
25312,과기원삼거리,0,5,0
25312,카이스트교삼거리,0,1,0
25312,갑천(단),0,3,0
25313,미래부동산삼거리,0,3,0
25313,충대농대삼거리,0,3,0
25313,다솔APT삼거리,0,3,0
25313,유성구청네거리,0,5,0
25313,강변아파트삼거리,0,0,0
25313,보건환경연구원(단),0,2,0
25313,갑천네거리,0,0,0
25313,구성삼거리,0,6,0
25313,과기원삼거리,0,5,0
25313,카이스트교삼거리,0,1,0
25313,갑천(단),0,3,0
25314,미래부동산삼거리,0,3,0
25314,충대농대삼거리,0,3,0
25314,다솔APT삼거리,0,3,0
25314,유성구청네거리,0,5,0
25314,강변아파트삼거리,0,0,0
25314,보건환경연구원(단),0,2,0
25314,갑천네거리,0,0,0
25314,구성삼거리,0,6,0
25314,과기원삼거리,0,5,0
25314,카이스트교삼거리,0,1,0
25314,갑천(단),0,3,0
25315,미래부동산삼거리,0,3,0
25315,충대농대삼거리,0,4,0
25315,다솔APT삼거리,0,3,0
25315,유성구청네거리,0,5,0
25315,강변아파트삼거리,0,0,0
25315,보건환경연구원(단),0,2,0
25315,갑천네거리,0,0,0
25315,구성삼거리,0,6,0
25315,과기원삼거리,0,5,0
25315,카이스트교삼거리,0,1,0
25315,갑천(단),0,3,0
25316,미래부동산삼거리,0,3,0
25316,충대농대삼거리,0,4,0
25316,다솔APT삼거리,0,3,0
25316,유성구청네거리,0,5,0
25316,강변아파트삼거리,0,0,0
25316,보건환경연구원(단),0,2,0
25316,갑천네거리,0,0,0
25316,구성삼거리,0,6,0
25316,과기원삼거리,0,5,0
25316,카이스트교삼거리,0,1,0
25316,갑천(단),0,3,0
25317,미래부동산삼거리,0,3,0
25317,충대농대삼거리,0,4,0
25317,다솔APT삼거리,0,3,0
25317,유성구청네거리,0,5,0
25317,강변아파트삼거리,0,0,0
25317,보건환경연구원(단),0,2,0
25317,갑천네거리,0,0,0
25317,구성삼거리,0,6,0
25317,과기원삼거리,0,5,0
25317,카이스트교삼거리,0,1,0
25317,갑천(단),0,3,0
25318,미래부동산삼거리,0,3,0
25318,충대농대삼거리,0,4,0
25318,다솔APT삼거리,0,3,0
25318,유성구청네거리,0,5,0
25318,강변아파트삼거리,0,0,0
25318,보건환경연구원(단),0,2,0
25318,갑천네거리,0,0,0
25318,구성삼거리,0,6,0
25318,과기원삼거리,0,5,0
25318,카이스트교삼거리,0,1,0
25318,갑천(단),0,3,0
25319,미래부동산삼거리,0,3,0
25319,충대농대삼거리,0,4,0
25319,다솔APT삼거리,0,3,0
25319,유성구청네거리,0,5,0
25319,강변아파트삼거리,0,0,0
25319,보건환경연구원(단),0,2,0
25319,갑천네거리,0,0,0
25319,구성삼거리,0,6,0
25319,과기원삼거리,0,5,0
25319,카이스트교삼거리,0,1,0
25319,갑천(단),0,3,0
25320,미래부동산삼거리,0,3,0
25320,충대농대삼거리,0,4,0
25320,다솔APT삼거리,0,3,0
25320,유성구청네거리,0,5,0
25320,강변아파트삼거리,0,0,0
25320,보건환경연구원(단),0,2,0
25320,갑천네거리,0,0,0
25320,구성삼거리,0,6,0
25320,과기원삼거리,0,5,0
25320,카이스트교삼거리,0,1,0
25320,갑천(단),0,3,0
25321,미래부동산삼거리,0,3,0
25321,충대농대삼거리,0,4,0
25321,다솔APT삼거리,0,3,0
25321,유성구청네거리,0,5,0
25321,강변아파트삼거리,0,0,0
25321,보건환경연구원(단),0,2,0
25321,갑천네거리,0,0,0
25321,구성삼거리,0,6,0
25321,과기원삼거리,0,5,0
25321,카이스트교삼거리,0,1,0
25321,갑천(단),0,3,0
25322,미래부동산삼거리,0,3,0
25322,충대농대삼거리,0,4,0
25322,다솔APT삼거리,0,3,0
25322,유성구청네거리,0,5,0
25322,강변아파트삼거리,0,0,0
25322,보건환경연구원(단),0,2,0
25322,갑천네거리,0,0,0
25322,구성삼거리,0,6,0
25322,과기원삼거리,0,5,0
25322,카이스트교삼거리,0,1,0
25322,갑천(단),0,3,0
25323,미래부동산삼거리,0,3,0
25323,충대농대삼거리,0,4,0
25323,다솔APT삼거리,0,3,0
25323,유성구청네거리,0,5,0
25323,강변아파트삼거리,0,0,0
25323,보건환경연구원(단),0,2,0
25323,갑천네거리,0,0,0
25323,구성삼거리,0,0,0
25323,과기원삼거리,0,6,0
25323,카이스트교삼거리,0,1,0
25323,갑천(단),0,3,0
25324,미래부동산삼거리,0,3,0
25324,충대농대삼거리,0,4,0
25324,다솔APT삼거리,0,3,0
25324,유성구청네거리,0,5,0
25324,강변아파트삼거리,0,0,0
25324,보건환경연구원(단),0,2,0
25324,갑천네거리,0,0,0
25324,구성삼거리,0,0,0
25324,과기원삼거리,0,6,0
25324,카이스트교삼거리,0,1,0
25324,갑천(단),0,3,0
25325,미래부동산삼거리,0,3,0
25325,충대농대삼거리,0,4,0
25325,다솔APT삼거리,0,3,0
25325,유성구청네거리,0,5,0
25325,강변아파트삼거리,0,0,0
25325,보건환경연구원(단),0,2,0
25325,갑천네거리,0,0,0
25325,구성삼거리,0,0,0
25325,과기원삼거리,0,6,0
25325,카이스트교삼거리,0,1,0
